datetime,cooling_channel0,cooling_channel1,cooling_channel10,cooling_channel11,maxigauge_channel1,maxigauge_channel2,maxigauge_channel3,maxigauge_channel4,maxigauge_channel5,maxigauge_channel6,temperature_channel1,temperature_channel2,temperature_channel5,temperature_channel6,sample_id
2023-09-24 00:01:00,-2.5822435820286844,-2.388081027717064,-2.9504064539571195,-2.8720688238829637,4.592048012692034,3.8810236086128582,-1.0487906897820602,-0.7376275089222295,1.7694196046409292,1.7173311303317964,2.6934275873123803,2.7254254896717343,2.6176337311460953,0.7534462018181617,0
2023-09-24 00:01:30,-2.5805113302372247,-2.3893133024328543,-2.954356936382097,-2.8758417566565964,4.647774958163382,3.90712691318903,-1.0835135980097792,-0.7461797086697198,1.8193634774948804,1.7293133416892295,2.7638019599423633,2.791223162174544,2.6862183511260507,0.7418667982135058,0
2023-09-24 00:02:00,-2.578199443407199,-2.392353734070966,-2.955430142875479,-2.8769614380099515,4.706394172675619,3.932970353794506,-1.1156568565895997,-0.7537926170780584,1.8627678213078305,1.7380843043040768,2.8274152860779354,2.8517114333751956,2.749118216723295,0.7329573967757824,0
2023-09-24 00:02:30,-2.817628562288302,-2.3161716691309335,-2.772854916075529,-2.689125964153589,5.952623676717455,0.9238212833520051,-1.3822716200947687,-0.4588615388946936,1.4107060577239563,0.7548407989979857,2.141278903475901,2.5221270894200813,2.27842259893417,0.2672958492373648,0
2023-09-24 00:03:00,-2.897758227736043,-2.43307776208104,-2.7662452118774987,-2.721660181165415,4.6524714003798975,-0.2147979071814393,-1.470376882664354,-0.20494418318126448,1.3068370988271596,0.30461127515568215,2.001402910839873,2.406380942146476,2.088384590148549,0.2732523549935662,0
2023-09-24 00:03:30,-3.0163992483872195,-2.510933433934309,-2.8726401730740796,-2.642985721299341,4.429197813605103,1.4891742558509604,-1.585393698174552,-0.09161799268390455,1.4137444129199535,0.24625957353450173,2.2388799060725004,2.5807943954772172,2.2191786309093176,0.451441928528978,0
2023-09-24 00:04:00,-3.0285880453905785,-2.545326277328857,-2.8259683157172053,-2.659667090207635,3.330133425023948,0.042860294142821415,-1.564823693030145,0.07537916857207631,1.3498205179324354,-0.029743319151593783,2.120886296406414,2.4673532589411855,2.0750165618121676,0.3417396088592953,0
2023-09-24 00:04:30,-2.979754811346328,-2.4679417561404393,-2.869600769322244,-2.7476498074370315,1.5639095489223747,1.4729104066341923,-1.576950391985878,0.1242910573201682,1.4069274423852682,0.35705632867441034,2.320827086706877,2.724750067559422,2.2489307931155365,0.5678220172425139,0
2023-09-24 00:05:00,-2.943171173628673,-2.4352021484722073,-2.9010103477826665,-2.8021388194299135,0.554153451576694,2.1215722847826686,-1.5620799147490414,0.054865431949724916,1.4853717862592963,0.596177432151454,2.5141729045086816,2.87775849384372,2.4022750967468216,0.6343869931075202,0
2023-09-24 00:05:30,-2.9236358180556983,-2.429327112806675,-2.963682228505113,-2.800835342100068,0.45608857971446215,2.39587887213427,-1.5611954331836913,-0.04577045689070898,1.5685518230928968,0.6920753797609285,2.6879288296418307,2.942401503062646,2.507074398780335,0.7258142701100994,0
2023-09-24 00:06:00,-2.9854570149101565,-2.4549211782050393,-2.835124799711873,-2.6245251252634576,2.0707506321111415,0.8865500725837978,-1.6618741792761762,-0.007962704926248268,1.507931390398593,0.285492181121363,2.4494279059684234,2.7596557295296456,2.3308485048596794,0.4948674491423474,0
2023-09-24 00:06:30,-2.9909658561175925,-2.524371360469625,-2.8137216341725613,-2.6884128806138277,1.7977290734749733,-0.15350823975506922,-1.6500818855148582,0.1490478211936254,1.4536814983165824,0.015666748294561033,2.2983561731468014,2.640068303759803,2.1980647264726554,0.3770507319163643,0
2023-09-24 00:07:00,-2.9922510560906286,-2.578937941497087,-2.8221091557005136,-2.7215718901111043,1.265293620843899,-0.6516883919737323,-1.6303816532064987,0.2665183385582862,1.4287354273101671,-0.17658353991132408,2.225435030409951,2.5687727209700184,2.109173419239583,0.28232249545936683,0
2023-09-24 00:07:30,-2.9911472881811445,-2.6201734999498334,-2.8409102799009065,-2.738137972964347,0.827647641265791,-0.930493809813883,-1.6095788768085575,0.3537306858387207,1.415427370385332,-0.31350986157456934,2.1902084521841307,2.5270894795550287,2.049586269151435,0.21183049959530487,0
2023-09-24 00:08:00,-2.989416006779275,-2.6519172932048054,-2.862483953080984,-2.745893871178544,0.5123489404612662,-1.1011874437579652,-1.5907987417094807,0.4185228585086576,1.4074692326941602,-0.41348348096423965,2.174984543712984,2.5022788033158476,2.0086060619124244,0.16147650654334855,0
2023-09-24 00:08:30,-2.9876328589672987,-2.6762088128146035,-2.8833925698740464,-2.748697191430658,0.2896719181791745,-1.2111028374836033,-1.5742316759755048,0.4679090846624087,1.4022488520547909,-0.4887910098620168,2.170217176532589,2.486896058171989,1.9794323740435034,0.12583399888212085,0
2023-09-24 00:09:00,-2.971842435115383,-2.670444063640831,-2.883450983896761,-2.673612220055162,0.24170156422929595,-0.9221369097946949,-1.6047392958949775,0.507762721474982,1.421202585627817,-0.5799031255807179,2.1880526188950453,2.4833026383774257,1.9594177376479025,0.07088017249078449,0
2023-09-24 00:09:30,-2.979241667773308,-2.699692978879551,-2.9041284812417643,-2.694135509862991,0.09045390918645299,-1.1317882928831684,-1.5988538620004804,0.5298643953028529,1.4106106134189191,-0.6195026829871464,2.184283543871922,2.4662359011386443,1.9448676207651248,0.07417312683332881,0
2023-09-24 00:10:00,-2.98075471876612,-2.7120782636103984,-2.9172901250382073,-2.701876175848042,-0.018744686233754835,-1.2500099224560157,-1.5769018963695431,0.5567967588107504,1.400504470186457,-0.6531593412945991,2.185019892854492,2.4570816538314317,1.9298317770964835,0.07559260510509543,0
2023-09-24 00:10:30,-2.917807013956188,-2.5623228682865986,-2.9450059572139065,-2.745118513458341,-0.3344650454762086,-0.1764124714935042,-1.6073948847333324,0.5623261421921241,1.3573002697149292,-0.307792672167338,2.2801656690845356,2.602258062141816,1.9816363542989082,0.40997049956510606,0
2023-09-24 00:11:00,-2.8817181298522483,-2.4780004921410383,-2.9434084457171066,-2.7843014618676536,-0.7908273989713891,0.8302233326050873,-1.6064099033566859,0.5133652334151799,1.3795563236088244,-0.06690092162313678,2.3825639704795565,2.732381131474653,2.088700451234255,0.5248268978851476,0
2023-09-24 00:11:30,-2.8509082504733554,-2.437353464353328,-2.938944717659698,-2.803772511895271,-1.0301798630728116,1.4491618372515984,-1.5769737100552226,0.41602208388343664,1.4358023170057745,0.08963704419721495,2.490377261416523,2.8264488282985174,2.1998017409340482,0.5469317870670449,0
2023-09-24 00:12:00,-2.816044487628647,-2.4113860568086407,-2.9334398774181296,-2.814557126841398,-1.0480447731104992,1.8298259230124965,-1.550309291072977,0.29228755253116595,1.5040316537587521,0.2126383822565575,2.59407482549126,2.894616351022707,2.3071431017934914,0.5421119775491912,0
2023-09-24 00:12:30,-2.7762589629278094,-2.3895947497268994,-2.929990683440841,-2.820516686879616,-0.8581561413619976,2.0463837798237265,-1.5344690221086026,0.154298287179496,1.5742906370857597,0.32989101839624463,2.68967450615711,2.942897230815521,2.407360346063749,0.5410186119994392,0
2023-09-24 00:13:00,-2.7340625315418756,-2.369164610128816,-2.930522419088515,-2.82349121740692,-0.4938752891878106,2.154018410088838,-1.5290625693066595,0.010305495602950623,1.6420865996083354,0.45573173719625354,2.776636055153612,2.9781003740715697,2.500412989490697,0.5547660281692435,0
2023-09-24 00:13:30,-2.6932407573965804,-2.3506586932428513,-2.9354470133033086,-2.8251230139381693,-0.008375274890876732,2.2009035051867043,-1.5319227548326748,-0.1327569766730366,1.7056242492972,0.5935186168353812,2.8560720220149594,3.007875775505586,2.587295921823164,0.5844348254611628,0
2023-09-24 00:14:00,-2.658943290723691,-2.335196093620186,-2.9450613510945436,-2.826193597327149,0.5387148851778413,2.2318927458111735,-1.540959210914125,-0.266754615077844,1.7648649799716751,0.7366607469306576,2.9299987288871976,3.037205547648251,2.6663012102721595,0.6258607093797403,0
2023-09-24 00:14:30,-2.6292860937395948,-2.323748050325201,-2.9537089525095443,-2.8319610606261607,1.1129536853167887,2.250087022033213,-1.5476670941429773,-0.3922337572684657,1.8183337570368467,0.8861099278447323,2.9938580995483894,3.073175180314616,2.7434802671985237,0.6699595982429888,0
2023-09-24 00:15:00,-2.6095198260296084,-2.3180494546602897,-2.961533537383976,-2.8415073970487117,1.6604861227376086,2.300949604849144,-1.555088931800113,-0.5024976559183908,1.8670727916663938,1.0243234171723028,3.049977632548315,3.11515946734477,2.8129552951628325,0.7120846029840039,0
2023-09-24 00:15:30,-2.598709275231081,-2.317713853496781,-2.967645997315959,-2.8545941071812413,2.1548248985496374,2.383275527784249,-1.5603654819364576,-0.5940741744931692,1.9113122908541034,1.1442778372501528,3.0978146800170085,3.16114034038562,2.8742451810497367,0.7449712352771529,0
2023-09-24 00:16:00,-2.6420040806569887,-2.330284880120293,-2.9936607291433566,-2.7716836148360295,2.755124510200502,2.914331951360702,-1.667347321137519,-0.5824199432041905,1.9665321441338248,1.0648781094524369,3.1816266128528214,3.174713472605355,2.8981871587691312,0.6695414309475249,0
2023-09-24 00:16:30,-2.604651094528993,-2.3262386815796527,-2.986496388032161,-2.8376299745955187,2.996698910823163,2.740386364529254,-1.588017292782214,-0.66145130631477,1.9863261768653435,1.2706027082063338,3.191877787325121,3.2352841314996583,2.960446616133921,0.7248022122448615,0
2023-09-24 00:17:00,-2.806337971060458,-2.436180717762253,-2.908005517011192,-2.680612278759456,7.362082414874261,1.1897693301904546,-1.8936344333465585,-0.5738468405017977,1.7807282830812698,0.5984423484911053,2.8919608060704673,3.0907678829600362,2.7605619958220737,0.5750716024941576,0
2023-09-24 00:17:30,-2.752063100699582,-2.4141098559608074,-2.9522956709694173,-2.7740900012598533,4.510555244372083,1.8981350192127227,-1.6903336407387894,-0.36560193198874685,1.8338584179697546,0.9721014151333653,3.0200514712677675,3.212256771462112,2.8103379516410554,0.7400002341352974,0
2023-09-24 00:18:00,-2.7186512762346107,-2.3987610326740816,-2.9702322148422757,-2.8195248162648556,3.33454718783029,2.2708139176110627,-1.6469454747604304,-0.43414000497568966,1.8760789983786503,1.1534530611968423,3.1101484755915316,3.269102988567571,2.884064698519988,0.7811099461677037,0
2023-09-24 00:18:30,-2.6979099767470847,-2.393058880619372,-2.9811473379808118,-2.8540189466828956,2.9553962669602822,2.4231524881611666,-1.6481977571641782,-0.5493862541843407,1.924811734709431,1.2659937077597427,3.1594640693815297,3.294578480119899,2.9491614518916043,0.7844064973725227,0
2023-09-24 00:19:00,-2.6845294182046064,-2.393650138932324,-2.9857408137864576,-2.881986862091881,2.8977070219440852,2.5513591138615186,-1.648322623045842,-0.6422579361924785,1.9718028259427103,1.3451949858820713,3.1894249050077503,3.3143470265482042,2.9998939873335577,0.774691062648171,0
2023-09-24 00:19:30,-2.674195380408076,-2.395561593399683,-2.988140268247596,-2.902461815104286,2.9785760754978563,2.696699104264384,-1.6406215165720655,-0.7056394748311047,2.0124541477630973,1.4061176804166262,3.2123901796542813,3.3324118838029064,3.0395548593621298,0.7593931976097457,0
2023-09-24 00:20:00,-2.66530950303303,-2.3969903580184333,-2.990256563879103,-2.915787965777664,3.1200858054773297,2.8455820889939205,-1.62722828084105,-0.7467953104807501,2.0464337532315686,1.4559570814888858,3.2328217363843557,3.3473859718721615,3.0715618079589695,0.7424955203608085,0
2023-09-24 00:20:30,-2.662935633530454,-2.4025449460526294,-2.986834887912191,-2.9103856081811683,3.1842054281597543,2.9794592750954196,-1.6275497138977968,-0.767590792567669,2.082671573359593,1.476259167707247,3.258664208228956,3.359700813124205,3.095992231620901,0.7198298238126543,0
2023-09-24 00:21:00,-2.712060385526033,-2.3265866804407493,-3.083429119359439,-2.692747949408981,5.814025843228692,3.9119378601110757,-1.7110992889378918,-0.6159218805336727,2.095088393447333,1.0944745514283194,3.281476507705171,3.2357744164195448,3.0876572857319946,0.3706782359565809,0
2023-09-24 00:21:30,-2.8539253567319096,-2.35193101636418,-2.8169583539983423,-2.6575959689494146,6.301227838923473,0.6138707735483858,-1.7289349664594253,-0.35487431863192337,1.7052332755865365,0.48800634976988816,2.6599125314959293,2.9300159744512655,2.660346383505351,0.16326655415631855,0
2023-09-24 00:22:00,-2.9372029661670656,-2.5014789289237656,-2.891654281801823,-2.584236081904603,6.576922241615812,2.008142040336893,-1.8599365730364041,-0.24763239085189023,1.7755108528846202,0.324273108707168,2.809087986092919,3.039378800209754,2.767683956409996,0.33550108040770593,0
2023-09-24 00:22:30,-3.016683478732719,-2.624037065795008,-2.887494338384565,-2.511872973302316,7.0835718384627,1.1427231155172937,-1.8957422233056822,-0.2198783741216879,1.697359224733287,0.05207873379626865,2.8282650856728107,2.9968446695058835,2.6519640173062546,0.4984190515813422,0
2023-09-24 00:23:00,-3.0429702065074435,-2.5979354288619105,-2.838375199561983,-2.5387873631653166,5.194061281304317,-0.4068816265474993,-1.8177557830957958,0.013413335950824048,1.6065301987615992,-0.18675771245627074,2.588349064457067,2.784252185669981,2.4311812573250937,0.30806590110954923,0
2023-09-24 00:23:30,-3.0645148006160006,-2.6387819883347805,-2.8512094532092576,-2.564997546572552,4.151092150125771,-0.9458116609428825,-1.7819190539391534,0.1329786668525716,1.5593111062418952,-0.3178398872879211,2.49356688455059,2.700167739935185,2.307105675643691,0.2527648640656521,0
2023-09-24 00:24:00,-3.051904735891883,-2.651773198042477,-2.865815133366564,-2.5915674128580597,3.1202741988568574,-1.2603230620832264,-1.7343861686010427,0.2615107469348681,1.5266344858474739,-0.4441073644249173,2.4081449659103686,2.6326713285911674,2.208485526585214,0.1838233604197239,0
2023-09-24 00:24:30,-3.0348702093079556,-2.6647585231097315,-2.881117460547915,-2.6105074902002885,2.4854309629003937,-1.4554591270276998,-1.6846122540637136,0.3457044333263412,1.5017536728634229,-0.5109759029664098,2.355924529454045,2.5866967831301158,2.143605980348116,0.14556611208377926,0
2023-09-24 00:25:00,-3.0251885584392486,-2.6821354123859322,-2.902832274769201,-2.6272511427600245,1.9795688821508826,-1.4950964439849337,-1.6578472753315385,0.41042120783929503,1.4826993596101223,-0.5758666786900479,2.3231510719135025,2.5606659334082202,2.090807131871462,0.11959551674762646,0
2023-09-24 00:25:30,-2.972418926314456,-2.5981438471242724,-2.971988050564166,-2.625850835124231,1.7968928717768626,-0.6306643203555902,-1.5930659944605752,0.4715561010881039,1.4598301444893182,-0.2887364355423884,2.4329982286016225,2.667924461483929,2.1609389917762885,0.4096530082542664,0
2023-09-24 00:26:00,-2.5511045222948883,-2.2718459598943883,-2.656692065098704,-2.4688598744243504,6.291295040953474,4.509353355797777,0.048411329272993374,-0.04651285303059608,0.5106074406043621,1.1974254749528377,0.9365718423799504,1.0185150305452355,0.949790892141661,1.215823444606196,1
2023-09-24 00:26:30,-2.530507837293986,-2.28034482806455,-2.7263021364356446,-2.58551345491243,5.065049881050474,4.320229897454068,-0.19207358240465774,-0.2176094524066144,0.7379957465198201,1.3793088932071502,1.3031482069498244,1.356066886651203,1.2888913467524938,1.1178258298643824,1
2023-09-24 00:27:00,-2.526296718780617,-2.2877614415342804,-2.784305933016489,-2.667459253325444,4.638903911947718,4.074191277451409,-0.38941770166246215,-0.38596828250987925,0.9409717450133914,1.4896687490584393,1.5833734246395261,1.6218115717229593,1.5580709812271873,1.040451987593701,1
2023-09-24 00:27:30,-2.710053145799049,-2.257337608756138,-2.6725195850294563,-2.3750667610244385,6.428740438755586,2.273967611299706,-0.9543469514649362,-0.3400056749481304,0.8620572694768119,0.611342981338138,1.3562656402631434,1.5658675732973704,1.370969771411872,0.6593030074651955,1
2023-09-24 00:28:00,-2.797688449179343,-2.3325886102499194,-2.680754032814995,-2.50202500764797,4.809112756442479,0.5930588888605629,-1.049643889510278,-0.06818031154753987,0.8113429551347703,0.20816275366633985,1.2279568834809933,1.5253147285158044,1.2478900345236243,0.4792124711829218,1
2023-09-24 00:28:30,-2.7798043686810034,-2.3249419459749556,-2.749312939742019,-2.5578638743457005,3.3048988791431486,1.7714613111493485,-0.9933817986107378,0.028942744453735823,0.8953601067807627,0.461798392031505,1.5192299030920422,1.8144260284464466,1.4344805135371153,0.7932291895173291,1
2023-09-24 00:29:00,-2.8697262358564113,-2.48902343424715,-2.7556511242539834,-2.516811551910592,4.642517604151234,1.020075079015418,-1.1341745899789293,0.016553908076425303,0.9989988781908111,0.20490430790630507,1.6450134956834959,1.8865919471308668,1.5740769406234691,0.7340385007089246,1
2023-09-24 00:29:30,-2.844297468657328,-2.4553621248148714,-2.813006180080582,-2.4208889330140613,4.139663324092597,2.5006966909641255,-1.284246611641829,0.18395773468003912,1.1201331816086675,0.18376827971354376,1.8425518265629344,2.0044784064333347,1.7103246576649205,0.5783525941447568,1
2023-09-24 00:30:00,-2.744325713932461,-2.384267239339412,-2.865778430942215,-2.5443647817036967,3.6356479392931322,2.180639460486612,-1.0601198304228674,0.17596977214889004,1.2573606956151002,0.6280006825877218,2.0136117199353167,2.1314413459148334,1.878315344285878,0.6301255216500025,1
2023-09-24 00:30:30,-2.786179740026408,-2.406359178956415,-2.731880031605054,-2.538898467825604,3.3091209117003366,0.7336256470288562,-1.078184821887542,-0.012984946507403644,1.2611362854377772,0.30150855821917094,1.9402696712983418,2.1204545964820336,1.8974109003247548,0.4146761436394663,1
2023-09-24 00:31:00,-2.8404817329759298,-2.4401875219783427,-2.730726525827272,-2.5784111528927967,2.6491251208917346,-0.1570331644171595,-1.2095240962471985,0.12217210193652608,1.1751992512261455,0.01945869213090213,1.8138145482334662,2.062971579961426,1.7621602619311434,0.36500451800172456,1
2023-09-24 00:31:30,-2.8629752366479857,-2.490351178865286,-2.750004951496453,-2.616721417779595,1.8829583766294755,-0.6181727784456622,-1.2601627822792014,0.23569756311204193,1.1580547213120476,-0.17410959190512168,1.7787159849652803,2.0498358243762747,1.7005541672610636,0.29616160183364365,1
2023-09-24 00:32:00,-2.876162489584579,-2.5323594821722506,-2.7775571974081505,-2.6417450821721102,1.2939889829445181,-0.8782578231305592,-1.2859849464011697,0.3250670473444534,1.1628525255401605,-0.3092362597987091,1.7811249893846222,2.0606473220193693,1.6741165787278638,0.23610387194303165,1
2023-09-24 00:32:30,-2.885905457366771,-2.566481239256865,-2.80620172839895,-2.6573256520419157,0.8727810925683063,-1.0318574999490275,-1.303633758773613,0.39306906670086694,1.1750832572250531,-0.4068353593334744,1.8010701848838369,2.082483329551286,1.6663505175740707,0.18978246351071928,1
2023-09-24 00:33:00,-2.893303822100482,-2.59321700227186,-2.832318331002332,-2.6665834493675247,0.5694616830223987,-1.1284371986009754,-1.3167333369852536,0.4459105489140618,1.189307025803104,-0.47988162124130357,1.827955113949832,2.10798000145515,1.6685196959031021,0.15560925316809074,1
2023-09-24 00:33:30,-2.879991426670152,-2.534087449398235,-2.861168785475982,-2.6219257499028874,0.41044074465368974,-0.20480385748904215,-1.4802107175368435,0.4270790883337931,1.2589421685825168,-0.3609120404505204,1.980397607480343,2.2156887860151975,1.8145611966179844,0.15463515734283484,1
2023-09-24 00:34:00,-2.9042303208164904,-2.584589990691688,-2.8686895799811847,-2.645498713681991,0.30087747756192984,-0.6965545157850823,-1.484761911629745,0.424905766531921,1.2412485293535276,-0.4408777939274304,2.0043047996750856,2.225196435552253,1.7935155220369123,0.2308625966655434,1
2023-09-24 00:34:30,-2.911466389828768,-2.5973007382873474,-2.8744232766467035,-2.6546163564878102,0.04249779178015651,-0.9349603979858019,-1.4711518585091012,0.4842059630081984,1.2504831316787575,-0.52166150014116,2.000944078283882,2.2294840685992714,1.7788107340211186,0.2036573275093938,1
2023-09-24 00:35:00,-2.9154326654679785,-2.6129022476474115,-2.88272202771479,-2.6610943461053824,-0.1417302832896362,-1.0684226836485273,-1.4545234225697283,0.5265863357641932,1.2596684965749998,-0.5786339495087957,2.007163914511843,2.236441905999949,1.7728889017887608,0.17180633848069568,1
2023-09-24 00:35:30,-2.918935415687004,-2.6279317002090616,-2.892617454732808,-2.665948963380513,-0.27663906896890533,-1.144288942312802,-1.4414646449085893,0.5575073698959716,1.268951038937366,-0.621749872701762,2.0184975646826797,2.245449216036956,1.7718564206675476,0.14271700543220692,1
2023-09-24 00:36:00,-2.92249745166737,-2.6450688124207953,-2.9049896131049775,-2.673715502661838,-0.38893857641143476,-1.1990413555065225,-1.436641630807079,0.5770669244792915,1.2815695554967985,-0.6569007668034901,2.030057463320396,2.255011587506061,1.7755013385612746,0.11991420527805674,1
2023-09-24 00:36:30,-2.865562272805738,-2.4969391980821807,-2.9162640378141678,-2.744291838775161,-0.8493372616963679,0.09064225891544159,-1.528372452983112,0.6128677916325065,1.2576803839904236,-0.29284673086834956,2.1137193360876196,2.429845696912967,1.868129103507318,0.38991251077750505,1
2023-09-24 00:37:00,-2.890532615891597,-2.527308824302393,-2.908019319995045,-2.742373115555047,-1.0492589001373327,-0.3340437215139918,-1.5186628612395023,0.6203868378392998,1.2762082156429158,-0.40737127516933147,2.0968292280340632,2.404153736551583,1.8569710015221286,0.315625960971682,1
2023-09-24 00:37:30,-2.9047767322173677,-2.5600170041738415,-2.9108307124647714,-2.7449537539632076,-1.112267160153423,-0.687979684855374,-1.4822516682441036,0.6244430603227902,1.2937259936983496,-0.4836148270648316,2.0866500668794465,2.386607147627564,1.8625833184987513,0.23971333270115872,1
2023-09-24 00:38:00,-2.914531779223504,-2.5872284247794313,-2.909075893490567,-2.7346106828893864,-1.2071296335537511,-0.827961593938775,-1.4658885901193446,0.6344066954025424,1.3033925640943438,-0.5472559670694453,2.089332685627673,2.3710418268430176,1.8566007457533984,0.18137581331727268,1
2023-09-24 00:38:30,-2.9220020765870864,-2.6066918147172182,-2.909689950974496,-2.7206582936581447,-1.2407402966907846,-0.910424352703713,-1.4529095330968047,0.6432574193488101,1.3129924477101287,-0.5965224522562255,2.0994906533455726,2.3613600967636246,1.8538110830717267,0.12884154993680935,1
2023-09-24 00:39:00,-2.9274230166629303,-2.6234947319144135,-2.9131728599072058,-2.712922029079138,-1.2795673124198301,-1.0036748574010115,-1.4412160233456541,0.6536400669061346,1.319725664161131,-0.6385676385105203,2.105774876461719,2.3543088890519455,1.8520136326395682,0.09413781400832387,1
2023-09-24 00:39:30,-2.959762515660461,-2.68750047394268,-2.945833666883813,-2.703358138708713,-0.7248738645544874,-0.8479798852807234,-1.4767739040287586,0.5381769732703527,1.3239752510198306,-0.6311404383731226,2.1954865734120217,2.3680192172612857,1.876950801231693,0.1724324807791895,1
2023-09-24 00:40:00,-3.0064859373054302,-2.68729754218634,-2.99464872567844,-2.6734929725613528,-0.11767169430296083,-0.7818279755079532,-1.460995580442875,0.4646519044829504,1.3370190378043794,-0.6008664740434585,2.287290741175001,2.3813476321991076,1.9282038430663735,0.23820363034102632,1
2023-09-24 00:40:30,-2.9785267052347786,-2.6460632136305455,-3.0533944467616836,-2.656630224371482,-0.24402676003538407,0.1502117680962195,-1.5200209999451333,0.5711791369997937,1.3687369064376445,-0.5135631648925102,2.3614296675589013,2.457013399130696,1.952608179643201,0.27066622556316433,1
2023-09-24 00:41:00,-2.9877824019301147,-2.6194339261962463,-3.0141050245612546,-2.646840069417215,-0.6329130406669303,-0.609783763538376,-1.529345438689523,0.6452049415324215,1.3666927282924608,-0.614050463256675,2.2945941868945994,2.4261261217381267,1.9420728924070256,0.22595851197785363,1
2023-09-24 00:41:30,-3.0093682699767124,-2.548459039383206,-3.069733695488752,-2.729278780106216,-1.2876322715552162,-0.5821902516721453,-1.399786773427825,0.5824457330761923,1.3685553357669502,-0.3756943234751572,2.389228849116505,2.484898070516415,2.050624909498134,0.15902475346957998,1
2023-09-24 00:42:00,-2.9320482598616557,-2.4705673291528027,-3.0522019728403955,-2.791943835947219,-1.818687432640652,0.6352632494824513,-1.4926489618717023,0.5959771059573762,1.396100392805269,-0.11243142453034533,2.438726818024233,2.6477476699230302,2.1359917090110687,0.3725895202716646,1
2023-09-24 00:42:30,-2.883135799278676,-2.430721423281867,-3.0423720719301124,-2.820426444324191,-1.9515111145900728,1.2801377522783057,-1.5084322269493713,0.5018929660361523,1.4563998401212,0.04517543785494345,2.5236511174047616,2.7529917945802618,2.22341846735594,0.46159553503603296,1
2023-09-24 00:43:00,-2.936554459227148,-2.5461052284698593,-3.0655012859531183,-2.725643058224785,-0.17651744730179775,1.263229926784576,-1.603910109524584,0.3359068966934973,1.5571550685909894,-0.16253090729662248,2.61927184246848,2.696235197904115,2.284166000522867,0.3220214230799908,1
2023-09-24 00:43:30,-2.97185416657162,-2.5348807512622487,-2.9896520434175895,-2.719007767582972,-0.4375588893604405,-0.029818590297424535,-1.6100743501716017,0.4351250764122808,1.5183415932223778,-0.32990033719225276,2.4757507423272767,2.6129006910590427,2.2095918952040923,0.26249853165639314,1
